household_id,variable,value
52819,hh_income,20232
52819,hh_size,1
52819,num_children,0
52823,hh_income,228349
52823,hh_size,2
52823,num_children,0
52825,hh_income,101714
52825,hh_size,3
52825,num_children,0
52826,hh_income,32116
52826,hh_size,1
52826,num_children,0
52839,hh_income,53104
52839,hh_size,2
52839,num_children,0
52842,hh_income,83409
52842,hh_size,5
52842,num_children,3
52844,hh_income,56188
52844,hh_size,2
52844,num_children,0
52846,hh_income,30168
52846,hh_size,1
52846,num_children,0
52847,hh_income,52239
52847,hh_size,1
52847,num_children,0
52849,hh_income,133336
52849,hh_size,2
52849,num_children,0
52855,hh_income,40561
52855,hh_size,5
52855,num_children,1
52857,hh_income,20866
52857,hh_size,1
52857,num_children,0
52866,hh_income,75316
52866,hh_size,3
52866,num_children,0
52869,hh_income,126655
52869,hh_size,3
52869,num_children,1
52870,hh_income,38524
52870,hh_size,4
52870,num_children,1
52875,hh_income,18284
52875,hh_size,1
52875,num_children,0
52879,hh_income,501
52879,hh_size,1
52879,num_children,0
52889,hh_income,215
52889,hh_size,4
52889,num_children,3
52891,hh_income,245418
52891,hh_size,2
52891,num_children,0
52895,hh_income,67533
52895,hh_size,2
52895,num_children,0
52896,hh_income,15306
52896,hh_size,2
52896,num_children,1
52904,hh_income,76458
52904,hh_size,4
52904,num_children,1
52919,hh_income,40162
52919,hh_size,3
52919,num_children,2
52921,hh_income,72823
52921,hh_size,7
52921,num_children,4
52923,hh_income,202100
52923,hh_size,1
52923,num_children,0
52927,hh_income,140339
52927,hh_size,2
52927,num_children,0
52932,hh_income,430504
52932,hh_size,2
52932,num_children,0
52943,hh_income,117209
52943,hh_size,5
52943,num_children,1
52949,hh_income,75387
52949,hh_size,2
52949,num_children,0
52956,hh_income,10255
52956,hh_size,1
52956,num_children,0
52957,hh_income,16388
52957,hh_size,4
52957,num_children,2
52963,hh_income,53599
52963,hh_size,1
52963,num_children,0
52969,hh_income,101516
52969,hh_size,2
52969,num_children,0
52972,hh_income,54210
52972,hh_size,1
52972,num_children,0
52977,hh_income,530277
52977,hh_size,3
52977,num_children,1
52981,hh_income,43936
52981,hh_size,1
52981,num_children,0
52991,hh_income,11520
52991,hh_size,1
52991,num_children,0
52994,hh_income,80336
52994,hh_size,4
52994,num_children,2
53014,hh_income,29107
53014,hh_size,2
53014,num_children,0
53024,hh_income,15591
53024,hh_size,1
53024,num_children,0
53026,hh_income,157
53026,hh_size,1
53026,num_children,0
53037,hh_income,44452
53037,hh_size,2
53037,num_children,0
53053,hh_income,52365
53053,hh_size,2
53053,num_children,0
53084,hh_income,150193
53084,hh_size,1
53084,num_children,0
53091,hh_income,62592
53091,hh_size,2
53091,num_children,0
53098,hh_income,294
53098,hh_size,1
53098,num_children,0
53099,hh_income,44820
53099,hh_size,2
53099,num_children,0
53107,hh_income,120506
53107,hh_size,5
53107,num_children,3
53112,hh_income,42546
53112,hh_size,1
53112,num_children,0
53113,hh_income,120501
53113,hh_size,8
53113,num_children,6
53114,hh_income,43586
53114,hh_size,1
53114,num_children,0
53137,hh_income,55200
53137,hh_size,1
53137,num_children,0
53148,hh_income,80372
53148,hh_size,2
53148,num_children,0
53153,hh_income,31192
53153,hh_size,1
53153,num_children,0
53159,hh_income,86393
53159,hh_size,1
53159,num_children,0
53167,hh_income,19196
53167,hh_size,1
53167,num_children,0
53171,hh_income,15616
53171,hh_size,1
53171,num_children,0
53172,hh_income,210022
53172,hh_size,2
53172,num_children,0
53182,hh_income,23187
53182,hh_size,1
53182,num_children,0
53184,hh_income,72142
53184,hh_size,1
53184,num_children,0
53190,hh_income,70490
53190,hh_size,2
53190,num_children,0
53193,hh_income,61261
53193,hh_size,3
53193,num_children,1
53194,hh_income,124485
53194,hh_size,3
53194,num_children,0
53195,hh_income,84472
53195,hh_size,4
53195,num_children,2
53199,hh_income,31970
53199,hh_size,5
53199,num_children,2
53203,hh_income,367092
53203,hh_size,2
53203,num_children,0
53214,hh_income,22320
53214,hh_size,4
53214,num_children,2
53215,hh_income,53120
53215,hh_size,2
53215,num_children,1
53216,hh_income,1180
53216,hh_size,1
53216,num_children,0
53222,hh_income,66696
53222,hh_size,4
53222,num_children,2
53227,hh_income,14620
53227,hh_size,1
53227,num_children,0
53230,hh_income,135482
53230,hh_size,4
53230,num_children,2
53233,hh_income,25606
53233,hh_size,1
53233,num_children,0
53242,hh_income,259383
53242,hh_size,2
53242,num_children,0
53244,hh_income,46192
53244,hh_size,2
53244,num_children,1
53245,hh_income,30166
53245,hh_size,2
53245,num_children,1
53246,hh_income,136268
53246,hh_size,4
53246,num_children,2
53247,hh_income,98639
53247,hh_size,2
53247,num_children,0
53248,hh_income,217
53248,hh_size,1
53248,num_children,0
53252,hh_income,94075
53252,hh_size,1
53252,num_children,0
53255,hh_income,68381
53255,hh_size,6
53255,num_children,4
53257,hh_income,154907
53257,hh_size,4
53257,num_children,0
53258,hh_income,25748
53258,hh_size,4
53258,num_children,1
53260,hh_income,518385
53260,hh_size,1
53260,num_children,0
53263,hh_income,205
53263,hh_size,1
53263,num_children,0
53266,hh_income,107124
53266,hh_size,2
53266,num_children,0
53271,hh_income,115194
53271,hh_size,3
53271,num_children,1
53278,hh_income,12189
53278,hh_size,1
53278,num_children,0
53280,hh_income,296350
53280,hh_size,3
53280,num_children,1
53281,hh_income,216264
53281,hh_size,1
53281,num_children,0
53283,hh_income,26174
53283,hh_size,1
53283,num_children,0
53296,hh_income,2316
53296,hh_size,1
53296,num_children,0
53297,hh_income,46464
53297,hh_size,3
53297,num_children,1
53299,hh_income,30123
53299,hh_size,3
53299,num_children,2
53304,hh_income,46648
53304,hh_size,2
53304,num_children,0
53320,hh_income,22210
53320,hh_size,1
53320,num_children,0
53321,hh_income,20275
53321,hh_size,3
53321,num_children,2
53322,hh_income,36177
53322,hh_size,1
53322,num_children,0
53325,hh_income,218
53325,hh_size,1
53325,num_children,0
53330,hh_income,45298
53330,hh_size,1
53330,num_children,0
53332,hh_income,23929
53332,hh_size,1
53332,num_children,0
53353,hh_income,83710
53353,hh_size,3
53353,num_children,0
53356,hh_income,98514
53356,hh_size,2
53356,num_children,0
53359,hh_income,71132
53359,hh_size,3
53359,num_children,0
53371,hh_income,64319
53371,hh_size,2
53371,num_children,0
53372,hh_income,163489
53372,hh_size,2
53372,num_children,0
53374,hh_income,13841
53374,hh_size,1
53374,num_children,0
53388,hh_income,317931
53388,hh_size,3
53388,num_children,1
53391,hh_income,108381
53391,hh_size,2
53391,num_children,0
53395,hh_income,40060
53395,hh_size,2
53395,num_children,0
53410,hh_income,19938
53410,hh_size,2
53410,num_children,0
53426,hh_income,10766
53426,hh_size,1
53426,num_children,0
53429,hh_income,93905
53429,hh_size,2
53429,num_children,0
53434,hh_income,28530
53434,hh_size,1
53434,num_children,0
53435,hh_income,70323
53435,hh_size,2
53435,num_children,0
53445,hh_income,57243
53445,hh_size,1
53445,num_children,0
53448,hh_income,105637
53448,hh_size,2
53448,num_children,0
53452,hh_income,121366
53452,hh_size,2
53452,num_children,0
53455,hh_income,305664
53455,hh_size,5
53455,num_children,3
53461,hh_income,46473
53461,hh_size,2
53461,num_children,0
53477,hh_income,84485
53477,hh_size,2
53477,num_children,0
53479,hh_income,42600
53479,hh_size,2
53479,num_children,0
53482,hh_income,74418
53482,hh_size,2
53482,num_children,0
53485,hh_income,113
53485,hh_size,1
53485,num_children,0
53491,hh_income,33315
53491,hh_size,2
53491,num_children,0
53492,hh_income,104010
53492,hh_size,2
53492,num_children,0
53493,hh_income,67107
53493,hh_size,4
53493,num_children,0
53494,hh_income,30827
53494,hh_size,6
53494,num_children,2
53501,hh_income,111578
53501,hh_size,4
53501,num_children,2
53504,hh_income,69302
53504,hh_size,5
53504,num_children,2
53505,hh_income,145476
53505,hh_size,3
53505,num_children,1
53515,hh_income,29405
53515,hh_size,3
53515,num_children,1
53516,hh_income,185723
53516,hh_size,3
53516,num_children,0
53525,hh_income,16688
53525,hh_size,2
53525,num_children,0
53526,hh_income,130
53526,hh_size,1
53526,num_children,0
53537,hh_income,71780
53537,hh_size,3
53537,num_children,1
53538,hh_income,148442
53538,hh_size,4
53538,num_children,2
53544,hh_income,20284
53544,hh_size,1
53544,num_children,0
53545,hh_income,1401
53545,hh_size,1
53545,num_children,0
53548,hh_income,93549
53548,hh_size,3
53548,num_children,0
53551,hh_income,55135
53551,hh_size,1
53551,num_children,0
53554,hh_income,20074
53554,hh_size,1
53554,num_children,0
53571,hh_income,23614
53571,hh_size,1
53571,num_children,0
53574,hh_income,10827
53574,hh_size,1
53574,num_children,0
53575,hh_income,202012
53575,hh_size,2
53575,num_children,0
53583,hh_income,113728
53583,hh_size,3
53583,num_children,0
53587,hh_income,21454
53587,hh_size,3
53587,num_children,1
53588,hh_income,52284
53588,hh_size,3
53588,num_children,1
53590,hh_income,71196
53590,hh_size,3
53590,num_children,1
53595,hh_income,102581
53595,hh_size,3
53595,num_children,1
53613,hh_income,22367
53613,hh_size,1
53613,num_children,0
53618,hh_income,22161
53618,hh_size,1
53618,num_children,0
53631,hh_income,39489
53631,hh_size,6
53631,num_children,4
53636,hh_income,80498
53636,hh_size,3
53636,num_children,1
53639,hh_income,112838
53639,hh_size,3
53639,num_children,0
53657,hh_income,80165
53657,hh_size,1
53657,num_children,0
53665,hh_income,123394
53665,hh_size,4
53665,num_children,0
53671,hh_income,55344
53671,hh_size,2
53671,num_children,0
53673,hh_income,60481
53673,hh_size,4
53673,num_children,2
53686,hh_income,236470
53686,hh_size,4
53686,num_children,2
53704,hh_income,5851
53704,hh_size,1
53704,num_children,0
53707,hh_income,48325
53707,hh_size,3
53707,num_children,1
53709,hh_income,43402
53709,hh_size,5
53709,num_children,3
53734,hh_income,152382
53734,hh_size,2
53734,num_children,0
53738,hh_income,10585
53738,hh_size,2
53738,num_children,0
53741,hh_income,162683
53741,hh_size,4
53741,num_children,2
53742,hh_income,74948
53742,hh_size,2
53742,num_children,0
53748,hh_income,43436
53748,hh_size,2
53748,num_children,0
53751,hh_income,43997
53751,hh_size,3
53751,num_children,0
53757,hh_income,13008
53757,hh_size,3
53757,num_children,1
53759,hh_income,52135
53759,hh_size,2
53759,num_children,0
53766,hh_income,91290
53766,hh_size,6
53766,num_children,3
53767,hh_income,83435
53767,hh_size,2
53767,num_children,0
53768,hh_income,123278
53768,hh_size,2
53768,num_children,0
53777,hh_income,41756
53777,hh_size,1
53777,num_children,0
53783,hh_income,55219
53783,hh_size,1
53783,num_children,0
53814,hh_income,98855
53814,hh_size,2
53814,num_children,0
53819,hh_income,37133
53819,hh_size,1
53819,num_children,0
53823,hh_income,106477
53823,hh_size,2
53823,num_children,0
53825,hh_income,15620
53825,hh_size,1
53825,num_children,0
53832,hh_income,63761
53832,hh_size,2
53832,num_children,0
53833,hh_income,50189
53833,hh_size,2
53833,num_children,1
53842,hh_income,5961
53842,hh_size,1
53842,num_children,0
53846,hh_income,29228
53846,hh_size,1
53846,num_children,0
53849,hh_income,205856
53849,hh_size,3
53849,num_children,0
53850,hh_income,65138
53850,hh_size,2
53850,num_children,0
53851,hh_income,90136
53851,hh_size,2
53851,num_children,1
53853,hh_income,68540
53853,hh_size,6
53853,num_children,4
53857,hh_income,118156
53857,hh_size,7
53857,num_children,1
53864,hh_income,166
53864,hh_size,1
53864,num_children,0
53872,hh_income,178304
53872,hh_size,2
53872,num_children,0
53873,hh_income,86322
53873,hh_size,5
53873,num_children,3
53879,hh_income,5254
53879,hh_size,2
53879,num_children,0
53882,hh_income,415
53882,hh_size,4
53882,num_children,2
53885,hh_income,13819
53885,hh_size,2
53885,num_children,0
53889,hh_income,82099
53889,hh_size,2
53889,num_children,0
53892,hh_income,28155
53892,hh_size,1
53892,num_children,0
53897,hh_income,16763
53897,hh_size,1
53897,num_children,0
53909,hh_income,100559
53909,hh_size,4
53909,num_children,2
53917,hh_income,105730
53917,hh_size,2
53917,num_children,0
53919,hh_income,40289
53919,hh_size,1
53919,num_children,0
53920,hh_income,40213
53920,hh_size,1
53920,num_children,0
53921,hh_income,90447
53921,hh_size,2
53921,num_children,0
53926,hh_income,50450
53926,hh_size,4
53926,num_children,2
53934,hh_income,1852
53934,hh_size,1
53934,num_children,0
53946,hh_income,37891
53946,hh_size,7
53946,num_children,4
53948,hh_income,45261
53948,hh_size,3
53948,num_children,2
53952,hh_income,12016
53952,hh_size,2
53952,num_children,0
53970,hh_income,113893
53970,hh_size,2
53970,num_children,0
53982,hh_income,90565
53982,hh_size,3
53982,num_children,1
53983,hh_income,56270
53983,hh_size,2
53983,num_children,0
53986,hh_income,5581
53986,hh_size,1
53986,num_children,0
53988,hh_income,71660
53988,hh_size,2
53988,num_children,0
53989,hh_income,158
53989,hh_size,1
53989,num_children,0
53995,hh_income,50121
53995,hh_size,4
53995,num_children,1
53996,hh_income,64386
53996,hh_size,4
53996,num_children,2
54001,hh_income,144674
54001,hh_size,2
54001,num_children,0
54002,hh_income,19961
54002,hh_size,1
54002,num_children,0
54003,hh_income,115516
54003,hh_size,4
54003,num_children,2
54004,hh_income,79949
54004,hh_size,1
54004,num_children,0
54005,hh_income,197
54005,hh_size,1
54005,num_children,0
54012,hh_income,12133
54012,hh_size,1
54012,num_children,0
54016,hh_income,18485
54016,hh_size,1
54016,num_children,0
54019,hh_income,49021
54019,hh_size,2
54019,num_children,0
54020,hh_income,83520
54020,hh_size,2
54020,num_children,0
54022,hh_income,13177
54022,hh_size,1
54022,num_children,0
54025,hh_income,15319
54025,hh_size,3
54025,num_children,1
54028,hh_income,93638
54028,hh_size,5
54028,num_children,1
54031,hh_income,17273
54031,hh_size,1
54031,num_children,0
54039,hh_income,27813
54039,hh_size,2
54039,num_children,0
54041,hh_income,144022
54041,hh_size,4
54041,num_children,1
54050,hh_income,78859
54050,hh_size,3
54050,num_children,0
54051,hh_income,107403
54051,hh_size,2
54051,num_children,0
54052,hh_income,27040
54052,hh_size,1
54052,num_children,0
54055,hh_income,356
54055,hh_size,2
54055,num_children,0
54056,hh_income,110711
54056,hh_size,3
54056,num_children,0
54063,hh_income,289
54063,hh_size,1
54063,num_children,0
54073,hh_income,161329
54073,hh_size,2
54073,num_children,0
54079,hh_income,138174
54079,hh_size,3
54079,num_children,1
54082,hh_income,12245
54082,hh_size,1
54082,num_children,0
54083,hh_income,81036
54083,hh_size,3
54083,num_children,1
54090,hh_income,105264
54090,hh_size,4
54090,num_children,2
54094,hh_income,80687
54094,hh_size,1
54094,num_children,0
54095,hh_income,45717
54095,hh_size,4
54095,num_children,0
54098,hh_income,41641
54098,hh_size,2
54098,num_children,0
54104,hh_income,60591
54104,hh_size,4
54104,num_children,1
54105,hh_income,48296
54105,hh_size,2
54105,num_children,0
54111,hh_income,6595
54111,hh_size,2
54111,num_children,0
54121,hh_income,162400
54121,hh_size,2
54121,num_children,0
54130,hh_income,83597
54130,hh_size,2
54130,num_children,0
54149,hh_income,17984
54149,hh_size,1
54149,num_children,0
54151,hh_income,32664
54151,hh_size,2
54151,num_children,0
54159,hh_income,309
54159,hh_size,1
54159,num_children,0
54161,hh_income,126269
54161,hh_size,4
54161,num_children,0
54164,hh_income,145394
54164,hh_size,2
54164,num_children,0
54176,hh_income,40211
54176,hh_size,2
54176,num_children,0
54179,hh_income,105275
54179,hh_size,3
54179,num_children,1
54182,hh_income,16896
54182,hh_size,1
54182,num_children,0
54185,hh_income,32160
54185,hh_size,1
54185,num_children,0
54192,hh_income,246419
54192,hh_size,4
54192,num_children,2
54194,hh_income,100214
54194,hh_size,1
54194,num_children,0
54195,hh_income,14268
54195,hh_size,1
54195,num_children,0
54209,hh_income,66247
54209,hh_size,3
54209,num_children,2
54213,hh_income,67028
54213,hh_size,2
54213,num_children,0
54215,hh_income,34260
54215,hh_size,3
54215,num_children,2
54219,hh_income,30452
54219,hh_size,1
54219,num_children,0
54225,hh_income,60322
54225,hh_size,2
54225,num_children,0
54228,hh_income,410313
54228,hh_size,3
54228,num_children,1
54231,hh_income,22239
54231,hh_size,1
54231,num_children,0
54234,hh_income,146412
54234,hh_size,2
54234,num_children,0
54236,hh_income,11991
54236,hh_size,1
54236,num_children,0
54242,hh_income,102014
54242,hh_size,4
54242,num_children,0
54248,hh_income,10419
54248,hh_size,2
54248,num_children,0
54250,hh_income,39221
54250,hh_size,1
54250,num_children,0
54254,hh_income,29269
54254,hh_size,3
54254,num_children,0
54256,hh_income,20640
54256,hh_size,1
54256,num_children,0
54257,hh_income,27456
54257,hh_size,2
54257,num_children,0
54272,hh_income,90464
54272,hh_size,2
54272,num_children,0
54279,hh_income,97308
54279,hh_size,2
54279,num_children,0
54281,hh_income,155690
54281,hh_size,3
54281,num_children,0
54285,hh_income,101662
54285,hh_size,2
54285,num_children,0
54297,hh_income,64215
54297,hh_size,1
54297,num_children,0
54300,hh_income,42936
54300,hh_size,2
54300,num_children,0
54314,hh_income,273213
54314,hh_size,1
54314,num_children,0
54323,hh_income,115422
54323,hh_size,3
54323,num_children,1
54327,hh_income,61362
54327,hh_size,3
54327,num_children,1
54332,hh_income,27568
54332,hh_size,1
54332,num_children,0
54334,hh_income,60157
54334,hh_size,1
54334,num_children,0
54337,hh_income,100464
54337,hh_size,2
54337,num_children,0
54339,hh_income,43228
54339,hh_size,3
54339,num_children,0
54342,hh_income,70739
54342,hh_size,3
54342,num_children,1
54344,hh_income,26846
54344,hh_size,3
54344,num_children,1
54346,hh_income,131949
54346,hh_size,3
54346,num_children,0
54348,hh_income,83002
54348,hh_size,2
54348,num_children,0
54355,hh_income,87880
