person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
97640,33,noncitizen,foreign_born,40,52320,91,52085,84,60,married,private_school,MALE,in_last_year,worked,Italian,0,0,0,0,0,1,0,42462
97673,71,citizen_birth,native_born,0,10552,71,37,58,10386,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42476
97698,61,citizen_birth,native_born,8,3176,49,2989,39,99,married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42486
97699,56,citizen_birth,native_born,24,30231,82,30036,18,95,married,not_student,female,in_last_year,not_reported,English,0,0,0,0,0,1,0,42486
97701,65,citizen_birth,native_born,0,52253,100,69,50,52034,never_married,not_student,male,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,42487
97702,20,citizen_birth,native_born,35,3186,19,3020,53,94,never_married,not_student,MALE,in_last_year,not_reported,English,0,0,1,0,0,0,0,42487
97718,33,citizen_birth,native_born,40,17518,57,17386,66,9,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42496
97720,36,citizen_birth,native_born,40,26275,20,26088,99,68,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42496
97740,81,citizen_naturalized,foreign_born,0,19220,86,20,67,19047,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,German,0,0,0,0,0,1,0,42505
97745,61,citizen_birth,native_born,45,75224,44,75090,31,59,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42508
97746,60,citizen_birth,native_born,0,219,0,100,100,19,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42508
97747,22,citizen_birth,native_born,20,3191,29,3053,76,33,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42508
97750,82,citizen_birth,native_born,0,25243,86,85,9028,16044,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42510
97766,88,citizen_birth,native_born,0,14973,60,82,76,14755,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42516
97769,67,citizen_birth,native_born,40,104785,30,82062,4,22689,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42518
97770,62,citizen_birth,native_born,0,206,7,94,83,22,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42518
97773,31,citizen_birth,native_born,40,50229,92,50083,29,25,never_married,not_student,MALE,in_last_year,not_reported,Spanish,0,0,1,0,0,0,0,42520
97774,20,citizen_birth,native_born,0,155,15,83,3,54,never_married,not_student,FEMALE,in_last_five_years,not_reported,Spanish,0,0,1,0,0,0,0,42520
97776,35,noncitizen,foreign_born,0,207,36,48,47,76,never_married,not_student,F,over_five_years_ago,not_reported,Spanish,0,0,1,0,0,0,0,42520
97778,47,citizen_birth,native_born,24,26201,60,21096,5,5040,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42522
97779,22,citizen_birth,native_born,0,815,80,40,11,684,never_married,public_school,F,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,42522
97781,55,citizen_birth,native_born,50,90220,81,90068,9,62,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42523
97782,58,citizen_birth,native_born,40,75127,19,75010,64,34,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42523
97852,57,citizen_naturalized,foreign_born,75,18834,77,12075,6661,21,married,not_student,FEMALE,in_last_year,worked,Greek,0,0,0,0,0,1,0,42556
97853,62,citizen_birth,native_born,0,49682,13,32,90,49547,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42556
97868,25,citizen_birth,native_born,45,54142,93,54041,4,4,never_married,public_school,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42562
97882,44,citizen_birth,native_born,40,28226,36,28070,39,81,divorced,not_student,male,in_last_year,worked,English,0,0,1,0,0,0,0,42570
97883,50,citizen_birth,native_born,0,177,11,76,33,57,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42570
97884,59,citizen_birth,native_born,40,40192,80,40032,50,30,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42571
97886,66,citizen_birth,native_born,0,26706,68,34,50,26554,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42573
97887,80,citizen_birth,native_born,0,32362,52,56,13,32241,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42573
97908,33,citizen_birth,native_born,0,244,62,34,95,53,never_married,private_school,male,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,42583
97909,63,citizen_birth,native_born,40,170190,20077,150012,77,24,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42584
97930,76,citizen_birth,native_born,0,13142,34,14,71,13023,divorced,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42593
97931,52,citizen_birth,native_born,0,202,66,52,46,38,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42593
97950,34,citizen_birth,native_born,0,195,20,40,97,38,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42602
97951,83,citizen_birth,native_born,0,84012,12,8,2457,81535,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42603
97952,78,citizen_birth,native_born,0,9940,7,75,760,9098,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42603
97977,55,citizen_naturalized,foreign_born,15,16130,16028,86,5,11,married,not_student,male,in_last_year,worked,English,0,1,0,0,0,0,0,42613
97978,50,citizen_birth,native_born,36,155173,30042,125002,68,61,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42613
97979,19,citizen_birth,native_born,3,1134,31,1052,40,11,never_married,private_school,FEMALE,in_last_year,did_not_work,English,0,1,0,0,0,1,0,42613
97983,66,citizen_birth,native_born,45,42227,31,42096,93,7,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42614
97984,56,citizen_birth,native_born,45,50379,14,43063,3,7299,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42614
97998,24,citizen_birth,native_born,35,29366,87,29181,1,97,never_married,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42621
98004,47,citizen_birth,native_born,55,55177,21,55010,54,92,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42624
98005,52,citizen_birth,native_born,40,115210,12,115034,88,76,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42624
98006,19,citizen_birth,native_born,20,7742,91,7534,47,70,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42624
98015,48,citizen_birth,native_born,50,125189,13,125068,89,19,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42629
98016,52,citizen_birth,native_born,12,6191,68,6039,26,58,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42629
98033,65,citizen_naturalized,foreign_born,0,28968,11,80,26,28851,married,not_student,FEMALE,in_last_five_years,did_not_work,Tagalog,0,1,0,0,0,0,0,42637
98034,67,citizen_naturalized,foreign_born,0,62047,91,35,199,61722,married,not_student,MALE,in_last_five_years,did_not_work,Tagalog,0,1,0,0,0,0,0,42637
98049,58,citizen_birth,native_born,40,78092,12,78015,40,25,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42643
98050,57,citizen_birth,native_born,40,49836,97,49623,21,95,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42643
98051,30,citizen_birth,native_born,40,35215,33,35012,80,90,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42643
98054,60,citizen_birth,native_born,35,100256,99,100067,19,71,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42645
98055,62,citizen_birth,native_born,8,153767,56,9645,60,144006,married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,42645
98063,32,citizen_birth,native_born,40,41186,64,41010,94,18,separated,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42649
98069,28,citizen_birth,native_born,38,57121,3,57008,90,20,never_married,public_school,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,42650
98070,31,citizen_birth,native_born,0,225,98,16,84,27,never_married,not_student,MALE,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,42651
98083,67,citizen_birth,native_born,0,45239,15,26,113,45085,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42657
98088,25,citizen_birth,native_born,37,16249,29,16046,92,82,never_married,private_school,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42660
98090,43,citizen_birth,native_born,72,112209,100,110079,4,2026,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42661
98091,49,citizen_birth,native_born,60,45301,72,45058,76,95,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42661
98092,26,citizen_birth,native_born,40,5084,25,5008,46,5,never_married,public_school,female,in_last_year,worked,English,0,0,0,0,0,1,0,42661
98094,50,citizen_birth,native_born,40,48285,5093,43088,47,57,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42662
98095,37,citizen_birth,native_born,40,43300,99,43046,84,71,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42662
98106,35,citizen_birth,native_born,40,32293,95,32060,77,61,never_married,not_student,FEMALE,in_last_year,worked,English,0,1,0,0,0,0,0,42667
98132,49,citizen_birth,native_born,40,120715,93,112083,77,8462,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42677
98135,26,citizen_birth,native_born,40,43179,81,43031,35,32,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42678
98136,24,citizen_birth,native_born,40,18201,71,18060,45,25,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42678
98141,67,citizen_birth,native_born,0,9259,19,84,13,9143,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42682
98147,74,citizen_birth,native_born,0,21238,90,101,36,21011,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42685
98148,68,citizen_birth,native_born,0,12102,6,31,51,12014,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42685
98150,53,citizen_birth,native_born,40,24228,42,24039,61,86,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42687
98151,18,citizen_birth,native_born,2,407,80,183,75,69,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,42688
98192,51,citizen_birth,native_born,4,14338,77,14095,88,78,married,not_student,female,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42702
98193,54,citizen_birth,native_born,40,30183,73,30016,16,78,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42702
98225,50,citizen_birth,native_born,0,247,85,75,86,1,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42714
98226,49,citizen_birth,native_born,40,750192,99,505045,245005,43,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42714
98261,54,citizen_birth,native_born,40,85245,29,85099,88,29,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42726
98262,50,citizen_birth,native_born,40,80189,39,80068,55,27,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42726
98263,45,citizen_birth,native_born,40,32208,2059,30070,79,0,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42727
98264,44,citizen_birth,native_born,35,58218,64,58078,49,27,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42727
98270,45,citizen_birth,native_born,70,145278,5,145098,79,96,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42729
98271,44,citizen_birth,native_born,60,45215,82,45067,8,58,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42729
98275,33,citizen_birth,native_born,50,45166,78,45015,11,62,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42730
98279,37,citizen_birth,native_born,0,223,50,70,73,30,divorced,not_student,female,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42730
98280,78,citizen_birth,native_born,0,46238,70,34,338,45796,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42731
98281,77,citizen_birth,native_born,0,10001,33,100,84,9784,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42731
98290,30,noncitizen,foreign_born,25,40193,70,40006,78,39,married,public_school,MALE,in_last_year,worked,Turkish,0,0,0,0,0,1,0,42735
98291,31,citizen_birth,native_born,27,23288,100,23002,87,99,married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,42735
98292,34,citizen_birth,native_born,40,20146,72,20055,15,4,divorced,not_student,MALE,in_last_year,worked,Turkish,0,0,0,0,0,1,0,42735
98294,27,citizen_birth,native_born,30,12202,9,12037,90,66,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42737
98318,52,citizen_birth,native_born,0,14080,93,25,89,13873,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42748
98320,23,citizen_birth,native_born,40,5210,72,5008,47,83,never_married,not_student,MALE,in_last_year,worked,English,0,1,0,0,0,0,0,42750
98411,47,citizen_birth,native_born,40,122173,64,122023,32,54,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42785
98412,42,citizen_birth,native_born,55,40224,23,40026,87,88,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42785
98459,30,noncitizen,foreign_born,0,213,37,85,28,63,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,42807
98462,34,noncitizen,foreign_born,30,15157,15051,35,69,2,never_married,not_student,MALE,in_last_year,did_not_work,Spanish,0,0,0,0,0,0,1,42807
98468,56,citizen_birth,native_born,60,65195,96,65010,79,10,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42809
98469,47,citizen_birth,native_born,20,3161,29,3022,36,74,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42810
98470,64,citizen_birth,native_born,12,34746,45,7577,51,27073,divorced,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,42810
98473,28,noncitizen,foreign_born,50,20074,9,20048,6,11,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,42812
98474,28,citizen_birth,native_born,0,226,64,88,32,42,married,not_student,MALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,42812
98486,78,citizen_birth,native_born,0,34416,63,95,13258,21e3,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42816
98487,76,citizen_birth,native_born,42,16750,53,6301,1039,9357,married,not_student,female,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42816
98488,53,citizen_birth,native_born,50,50181,82,50067,0,32,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42817
98489,51,citizen_birth,native_born,55,90189,46,90046,58,39,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42817
98508,71,citizen_birth,native_born,0,12168,37,79,22,12030,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42826
98509,69,citizen_birth,native_born,0,8570,37,62,35,8436,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42826
98510,47,citizen_birth,native_born,40,59961,23,58090,1842,6,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42827
98514,33,noncitizen,foreign_born,40,100289,88,100091,57,53,married,not_student,MALE,in_last_year,worked,Hindi,0,1,0,0,0,0,0,42830
98515,31,noncitizen,foreign_born,0,210,88,33,83,6,married,not_student,FEMALE,in_last_five_years,did_not_work,Hindi,0,1,0,0,0,0,0,42830
98518,61,citizen_birth,native_born,40,40142,0,40037,34,71,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42832
98519,56,citizen_birth,native_born,20,13187,73,13002,17,95,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42832
98520,22,citizen_birth,native_born,40,78233,25,78071,60,77,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42832
98521,86,citizen_birth,native_born,0,40364,53,36,540,39735,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42833
98526,24,citizen_birth,native_born,40,26207,47,26045,79,36,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42835
98527,23,citizen_birth,native_born,40,9258,9034,67,82,75,married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42835
98550,50,citizen_birth,native_born,0,95,1,8,6,80,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42848
98551,52,citizen_birth,native_born,55,52116,44,52002,44,26,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42848
98555,62,citizen_birth,native_born,0,4471,4,51,39,4377,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42851
98587,33,citizen_birth,native_born,40,28131,9,16048,66,12008,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,42865
98590,27,citizen_birth,native_born,40,31422,78,31216,86,42,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,1,0,42865
98604,61,citizen_birth,native_born,0,222,25,99,19,79,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42870
98605,61,citizen_birth,native_born,65,26332,89,26083,73,87,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42870
98620,65,citizen_birth,native_born,24,25202,2024,23080,88,10,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42876
98628,87,citizen_birth,native_born,0,39858,99,52,8,39699,widowed,not_student,female,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42879
98631,30,citizen_birth,native_born,40,29171,32,29058,8,73,married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,42882
98634,34,citizen_birth,native_born,40,25189,27,25051,56,55,never_married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42882
98635,27,citizen_birth,native_born,45,85212,36,85041,61,74,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42883
98639,61,citizen_birth,native_born,50,242344,100,242078,76,90,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42886
98640,57,citizen_birth,native_born,18,20933,63,20806,60,4,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,42886
98641,22,citizen_birth,native_born,5,12160,98,3222,83,8757,never_married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,42886
